tab 	samples
azimuth	azimuth_dec_correction	bed_dip	bed_dip_direction	citations	description	dip	geologic_classes	geologic_types	lat	lithologies	lon	method_codes	orientation_quality	result_quality	result_type	sample	site	timestamp
34.2		0	0.0	This study		-62	Extrusive	Lava Flow	32.85442	Basaltic Lava	35.75322	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH50A	GH50	2016-11-06T13:40:00Z
39.0		0	0.0	This study		-54	Extrusive	Lava Flow	32.85442	Basaltic Lava	35.75322	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH50B	GH50	2016-11-06T13:43:00Z
52.6		0	0.0	This study		-69	Extrusive	Lava Flow	32.85442	Basaltic Lava	35.75322	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH50C	GH50	2016-11-06T13:45:00Z
32.4		0	0.0	This study		-69	Extrusive	Lava Flow	32.85442	Basaltic Lava	35.75322	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH50D	GH50	2016-11-06T13:48:00Z
53.5		0	0.0	This study		-79	Extrusive	Lava Flow	32.85442	Basaltic Lava	35.75322	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH50F	GH50	2016-11-06T13:52:00Z
36.3		0	0.0	This study		-65	Extrusive	Lava Flow	32.85442	Basaltic Lava	35.75322	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH50G	GH50	2016-11-06T13:55:00Z
31.9		0	0.0	This study		-57	Extrusive	Lava Flow	32.85442	Basaltic Lava	35.75322	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH50H	GH50	2016-11-06T13:57:00Z
47.2		0	0.0	This study		-56	Extrusive	Lava Flow	32.85407	Basaltic Lava	35.75411	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH51A	GH51	2016-11-06T14:30:00Z
27.2		0	0.0	This study		-57	Extrusive	Lava Flow	32.85407	Basaltic Lava	35.75411	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH51B	GH51	2016-11-06T14:30:00Z
54.2		0	0.0	This study		-47	Extrusive	Lava Flow	32.85407	Basaltic Lava	35.75411	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH51C	GH51	2016-11-06T14:34:00Z
23.1		0	0.0	This study		-61	Extrusive	Lava Flow	32.85407	Basaltic Lava	35.75411	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH51E	GH51	2016-11-06T14:38:00Z
45.6		0	0.0	This study		-45	Extrusive	Lava Flow	32.85407	Basaltic Lava	35.75411	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH51F	GH51	2016-11-06T14:40:00Z
61.0		0	0.0	This study		-66	Extrusive	Lava Flow	32.85407	Basaltic Lava	35.75411	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH51G	GH51	2016-11-06T14:42:00Z
60.5		0	0.0	This study		-54	Extrusive	Lava Flow	32.85407	Basaltic Lava	35.75411	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH51H	GH51	2016-11-06T14:44:00Z
17.8		0	0.0	This study		-47	Extrusive	Lava Flow	32.80608	Basaltic Lava	35.67796	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH52A	GH52	2016-11-06T15:44:00Z
14.2		0	0.0	This study		-52	Extrusive	Lava Flow	32.80608	Basaltic Lava	35.67796	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH52B	GH52	2016-12-06T15:46:00Z
5.5		0	0.0	This study		-48	Extrusive	Lava Flow	32.80608	Basaltic Lava	35.67796	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH52C	GH52	2016-11-06T15:48:00Z
3.8		0	0.0	This study		-47	Extrusive	Lava Flow	32.80608	Basaltic Lava	35.67796	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH52D	GH52	2016-11-06T15:50:00Z
37.4		0	0.0	This study		-77	Extrusive	Lava Flow	32.80608	Basaltic Lava	35.67796	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH52E	GH52	2016-11-06T15:53:00Z
20.7		0	0.0	This study		-37	Extrusive	Lava Flow	32.80608	Basaltic Lava	35.67796	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH52F	GH52	2016-11-06T15:55:00Z
32.4		0	0.0	This study		-68	Extrusive	Lava Flow	32.80608	Basaltic Lava	35.67796	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH52G	GH52	2016-11-06T15:59:00Z
359.8		0	0.0	This study		-45	Extrusive	Lava Flow	32.80608	Basaltic Lava	35.67796	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH52H	GH52	2016-11-06T16:01:00Z
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af1-1	af1	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af1-2	af1	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af1-3	af1	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af1-4	af1	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af1-5	af1	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af1-6	af1	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af2-19	af2	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af2-20	af2	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af2-21	af2	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af2-22	af2	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af2-23	af2	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af2-24	af2	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af3-13	af3	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af3-14	af3	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af3-15	af3	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af3-16	af3	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af3-17	af3	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af3-18	af3	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af4-10	af4	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af4-11	af4	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af4-12	af4	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af4-7	af4	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af4-8	af4	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af4-9	af4	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af5-1	af5	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af5-2	af5	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af5-3	af5	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af5-4	af5	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af5-5	af5	
0.0		0		This study		0	Extrusive	Lava Flow	32.7834	Basaltic Lava	35.69914	SO-NO	g	g	i	af5-6	af5	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh1-37	mh1	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh1-38	mh1	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh1-39	mh1	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh1-40	mh1	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh1-41	mh1	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh1-42	mh1	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh2-1	mh2	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh2-2	mh2	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh2-3	mh2	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh2-4	mh2	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh2-5	mh2	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh2-6	mh2	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh3-10	mh3	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh3-11	mh3	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh3-12	mh3	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh3-7	mh3	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh3-8	mh3	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh3-9	mh3	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh4-31	mh4	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh4-32	mh4	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh4-33	mh4	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh4-34	mh4	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh4-35	mh4	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh4-36	mh4	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh5-25	mh5	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh5-26	mh5	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh5-27	mh5	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh5-28	mh5	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh5-29	mh5	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh5-30	mh5	
0.0		0		This study		0	Extrusive	Lava Flow	32.73579	Basaltic Lava	35.65193	SO-NO	g	g	i	mh6-1	mh6	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd1-1	nd1	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd1-2	nd1	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd1-3	nd1	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd1-4	nd1	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd1-5	nd1	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd1-6	nd1	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd10-56	nd10	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd10-57	nd10	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd10-58	nd10	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd10-59	nd10	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd10-60	nd10	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd10-61	nd10	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd11-62	nd11	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd11-63	nd11	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd11-64	nd11	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd11-65	nd11	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd11-66	nd11	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd11-67	nd11	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd12-6	nd12	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd12-69	nd12	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd12-7	nd12	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd12-70	nd12	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd12-71	nd12	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd13-74	nd13	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd13-75	nd13	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd13-76	nd13	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd13-77	nd13	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd13-78	nd13	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd13-79	nd13	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd14-8	nd14	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd14-80	nd14	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd14-81	nd14	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd14-83	nd14	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd14-84	nd14	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd14-85	nd14	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd15-86	nd15	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd15-87	nd15	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd15-88	nd15	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd15-89	nd15	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd15-90	nd15	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd15-91	nd15	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd16-92	nd16	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd16-93	nd16	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd16-94	nd16	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd16-95	nd16	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd16-96	nd16	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd16-97	nd16	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd2-10	nd2	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd2-11	nd2	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd2-12	nd2	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd2-7	nd2	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd2-8	nd2	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd2-9	nd2	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd3-13	nd3	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd3-14	nd3	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd3-15	nd3	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd3-16	nd3	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd3-17	nd3	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd3-18	nd3	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd4-19	nd4	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd4-20	nd4	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd4-21	nd4	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd4-22	nd4	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd4-23	nd4	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd4-24	nd4	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd5-25	nd5	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd5-26	nd5	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd5-27	nd5	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd5-28	nd5	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd5-29	nd5	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd5-30	nd5	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd6-31	nd6	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd6-32	nd6	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd6-33	nd6	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd6-34	nd6	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd6-35	nd6	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd6-36	nd6	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd6-37	nd6	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd7-38	nd7	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd7-39	nd7	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd7-40	nd7	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd7-41	nd7	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd7-42	nd7	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd7-43	nd7	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd8-4	nd8	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd8-44	nd8	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd8-46	nd8	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd8-47	nd8	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd8-48	nd8	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd8-49	nd8	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd9-5	nd9	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd9-51	nd9	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd9-52	nd9	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd9-53	nd9	
0.0		0		This study		0	Extrusive	Lava Flow	32.89943	Basaltic Lava	35.76627	SO-NO	g	g	i	nd9-54	nd9	
0.0		0		This study		0	Extrusive	Lava Flow	32.80937	Basaltic Lava	35.74199	SO-NO	g	g	i	ne1-1	ne1	
0.0		0		This study		0	Extrusive	Lava Flow	32.80937	Basaltic Lava	35.74199	SO-NO	g	g	i	ne1-2	ne1	
0.0		0		This study		0	Extrusive	Lava Flow	32.80937	Basaltic Lava	35.74199	SO-NO	g	g	i	ne1-4	ne1	
0.0		0		This study		0	Extrusive	Lava Flow	32.80937	Basaltic Lava	35.74199	SO-NO	g	g	i	ne1-5	ne1	
0.0		0		This study		0	Extrusive	Lava Flow	32.80937	Basaltic Lava	35.74199	SO-NO	g	g	i	ne1-6	ne1	
0.0		0		This study		0	Extrusive	Lava Flow	32.80937	Basaltic Lava	35.74199	SO-NO	g	g	i	ne2-10	ne2	
0.0		0		This study		0	Extrusive	Lava Flow	32.80937	Basaltic Lava	35.74199	SO-NO	g	g	i	ne2-11	ne2	
0.0		0		This study		0	Extrusive	Lava Flow	32.80937	Basaltic Lava	35.74199	SO-NO	g	g	i	ne2-12	ne2	
0.0		0		This study		0	Extrusive	Lava Flow	32.80937	Basaltic Lava	35.74199	SO-NO	g	g	i	ne2-7	ne2	
0.0		0		This study		0	Extrusive	Lava Flow	32.80937	Basaltic Lava	35.74199	SO-NO	g	g	i	ne2-8	ne2	
0.0		0		This study		0	Extrusive	Lava Flow	32.80937	Basaltic Lava	35.74199	SO-NO	g	g	i	ne2-9	ne2	
0.0		0		This study		0	Extrusive	Lava Flow	32.80937	Basaltic Lava	35.74199	SO-NO	g	g	i	ne3-13	ne3	
0.0		0		This study		0	Extrusive	Lava Flow	32.80937	Basaltic Lava	35.74199	SO-NO	g	g	i	ne3-14	ne3	
0.0		0		This study		0	Extrusive	Lava Flow	32.80937	Basaltic Lava	35.74199	SO-NO	g	g	i	ne3-15	ne3	
0.0		0		This study		0	Extrusive	Lava Flow	32.80937	Basaltic Lava	35.74199	SO-NO	g	g	i	ne3-16	ne3	
0.0		0		This study		0	Extrusive	Lava Flow	32.80937	Basaltic Lava	35.74199	SO-NO	g	g	i	ne3-17	ne3	
0.0		0		This study		0	Extrusive	Lava Flow	32.80937	Basaltic Lava	35.74199	SO-NO	g	g	i	ne3-18	ne3	
