         65874 function calls (61869 primitive calls) in 0.143 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
        6    0.000    0.000    0.000    0.000 {built-in method _functools.reduce}
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/case_converter.py:19(__init__)
       15    0.000    0.000    0.000    0.000 {instance}
       11    0.000    0.000    0.000    0.000 {method 'sub' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/panels/read_only.py:33(foreground)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/caret_line_highlight.py:38(__init__)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/code_completion.py:37(set_prefix)
       24    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pkg_resources/__init__.py:3009(_dep_map)
        3    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pkg_resources/__init__.py:646(iter_entry_points)
        2    0.000    0.000    0.000    0.000 {built-in method setData}
        4    0.000    0.000    0.000    0.000 {built-in method setPixmap}
        4    0.000    0.000    0.000    0.000 {built-in method raise_}
        3    0.000    0.000    0.000    0.000 {built-in method setWindowTitle}
       12    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/logging/__init__.py:1175(append)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/contextlib.py:116(__exit__)
       36    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/autoindent.py:15(__init__)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/syntax_highlighter.py:92(background)
        3    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/json/decoder.py:343(raw_decode)
       13    0.000    0.000    0.000    0.000 {built-in method setRgb}
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:62(_path_split)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:58(__init__)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.any}
       24    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/zoom.py:19(__init__)
       12    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/code_edit.py:371(panels)
        9    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pygments/util.py:50(get_bool_opt)
        1    0.000    0.000    0.000    0.000 {function socket.close at 0x7f30ce6efae8}
       14    0.000    0.000    0.000    0.000 {built-in method rect}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:471(_validate_timestamp_pyc)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
       24    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
       18    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
       36    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pkg_resources/__init__.py:2669(version)
       25    0.000    0.000    0.000    0.000 {built-in method width}
        2    0.000    0.000    0.000    0.000 {built-in method setCursor}
       41    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/utils.py:110(cancel_requests)
        5    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/manager.py:42(__init__)
        5    0.000    0.000    0.000    0.000 {built-in method font}
        5    0.000    0.000    0.000    0.000 {built-in method text}
        6    0.000    0.000    0.000    0.000 {built-in method title}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:176(cb)
        5    0.000    0.000    0.000    0.000 {built-in method _locale.nl_langinfo}
        9    0.000    0.000    0.000    0.000 {built-in method setFontWeight}
        3    0.000    0.000    0.000    0.000 {built-in method installEventFilter}
        6    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/logging/__init__.py:727(__init__)
       15    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
        4    0.000    0.000    0.000    0.000 {built-in method name}
       25    0.000    0.000    0.000    0.000 {built-in method y}
        1    0.000    0.000    0.000    0.000 {method 'bind' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 {built-in method isChecked}
        3    0.000    0.000    0.000    0.000 {built-in method setSeparator}
        3    0.000    0.000    0.000    0.000 {built-in method resize}
        5    0.000    0.000    0.000    0.000 {built-in method sizePolicy}
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:855(__enter__)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:859(__exit__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:401(_check_name_wrapper)
       27    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        9    0.000    0.000    0.000    0.000 {built-in method from_bytes}
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/managers/panels.py:90(get)
        2    0.000    0.000    0.000    0.000 {built-in method color}
        2    0.000    0.000    0.000    0.000 {built-in method darker}
        5    0.000    0.000    0.000    0.000 {built-in method window}
        1    0.000    0.000    0.000    0.000 {method 'getsockname' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 {built-in method setItemData}
        5    0.000    0.000    0.000    0.000 {built-in method setSizePolicy}
        8    0.000    0.000    0.000    0.000 {built-in method setTabOrder}
        6    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/logging/__init__.py:187(_checkLevel)
       78    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        8    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pygments/formatters/html.py:531(_decodeifneeded)
       36    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pkg_resources/_vendor/packaging/version.py:332(_parse_local_version)
       36    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pkg_resources/_vendor/packaging/specifiers.py:725(<genexpr>)
       16    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/code_edit.py:363(modes)
        2    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pygments/util.py:84(get_list_opt)
        4    0.000    0.000    0.000    0.000 {built-in method setObjectType}
        1    0.000    0.000    0.000    0.000 {built-in method flags}
        4    0.000    0.000    0.000    0.000 {built-in method styleSheet}
        1    0.000    0.000    0.000    0.000 {built-in method insertSeparator}
        2    0.000    0.000    0.000    0.000 {built-in method caseSensitivity}
        2    0.000    0.000    0.000    0.000 {built-in method setMaximumSize}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:311(__enter__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:369(__init__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:792(find_spec)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/panels/folding.py:688(refresh_decorations)
       18    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pkg_resources/__init__.py:953(<genexpr>)
        5    0.000    0.000    0.000    0.000 {built-in method windowText}
        4    0.000    0.000    0.000    0.000 {built-in method clearSelection}
        2    0.000    0.000    0.000    0.000 {built-in method background}
        8    0.000    0.000    0.000    0.000 {eventFilter}
        1    0.000    0.000    0.000    0.000 {built-in method setFrameShape}
        5    0.000    0.000    0.000    0.000 {built-in method repaint}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:884(__init__)
       12    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:321(<genexpr>)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:416(parent)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:35(_new_module)
        3    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/syntax_highlighter.py:100(highlight)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/managers/modes.py:18(__init__)
        9    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/managers/panels.py:162(<lambda>)
        4    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/code_edit.py:241(foreground)
        4    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/code_edit.py:287(selection_foreground)
        7    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/code_edit.py:379(decorations)
        4    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pygments/util.py:70(get_int_opt)
        3    0.000    0.000    0.000    0.000 {built-in method addPixmap}
        1    0.000    0.000    0.000    0.000 {built-in method invalidate}
        2    0.000    0.000    0.000    0.000 {built-in method setSortRole}
        1    0.000    0.000    0.000    0.000 {built-in method sort}
        3    0.000    0.000    0.000    0.000 {built-in method setInterval}
        1    0.000    0.000    0.000    0.000 {built-in method setCaseSensitivity}
        5    0.000    0.000    0.000    0.000 {built-in method setHeightForWidth}
        5    0.000    0.000    0.000    0.000 {built-in method setHorizontalStretch}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:143(__init__)
       15    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        3    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
       14    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
       10    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        6    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/datamatrix/functional.py:35(profile)
        7    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/mode.py:45(enabled)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/managers/decorations.py:17(__init__)
        2    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/managers/file.py:101(encoding)
        6    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/code_edit.py:226(background)
        4    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/code_edit.py:272(selection_background)
        2    0.000    0.000    0.000    0.000 {built-in method lightness}
        2    0.000    0.000    0.000    0.000 {built-in method setCheckable}
        4    0.000    0.000    0.000    0.000 {built-in method setIconVisibleInMenu}
        2    0.000    0.000    0.000    0.000 {built-in method setWordWrap}
        2    0.000    0.000    0.000    0.000 {built-in method setTextMargins}
        5    0.000    0.000    0.000    0.000 {built-in method hasHeightForWidth}
        2    0.000    0.000    0.000    0.000 {built-in method setFocusPolicy}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:307(__init__)
        4    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        6    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
        1    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/widgets/prompt_line_edit.py:52(prompt_text)
        5    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/managers/panels.py:200(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/code_edit.py:181(font_name)
        2    0.000    0.000    0.000    0.000 {built-in method foreground}
        4    0.000    0.000    0.000    0.000 {built-in method parent}
        3    0.000    0.000    0.000    0.000 {built-in method setIconSize}
        2    0.000    0.000    0.000    0.000 {built-in method setStretch}
        1    0.000    0.000    0.000    0.000 {built-in method setFrameShadow}
        2    0.000    0.000    0.000    0.000 {built-in method setScaledContents}
        2    0.000    0.000    0.000    0.000 {built-in method getTextMargins}
        5    0.000    0.000    0.000    0.000 {built-in method setVerticalStretch}
        6    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        3    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/_forms/pnl_read_only_ui.py:11(Ui_Form)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/panels/folding.py:126(highlight_caret_scope)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/panels/search_and_replace.py:615(_clear_occurrences)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/panels/search_and_replace.py:628(_clear_decorations)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/autocomplete.py:28(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/managers/modes.py:57(get)
        2    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/panel.py:52(scrollable)
        4    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/managers/decorations.py:31(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/managers/file.py:75(string)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/code_edit.py:266(whitespaces_foreground)
        2    0.000    0.000    0.000    0.000 {built-in method height}
        1    0.000    0.000    0.000    0.000 {built-in method icon}
        2    0.000    0.000    0.000    0.000 {built-in method setChecked}
        1    0.000    0.000    0.000    0.000 {built-in method setEditable}
        1    0.000    0.000    0.000    0.000 {built-in method setCompletionMode}
        1    0.000    0.000    0.000    0.000 {built-in method setUndoLimit}
        6    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/sre_parse.py:162(__delitem__)
        6    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        1    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        2    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/_forms/pnl_encoding_ui.py:11(Ui_Form)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/panels/search_and_replace.py:376(get_occurences)
       19    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pygments/lexer.py:259(__repr__)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/autocomplete.py:26(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/syntax_highlighter.py:84(name)
        2    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/syntax_highlighter.py:233(color_scheme)
        3    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/managers/panels.py:188(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/managers/backend.py:220(running)
        2    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/code_edit.py:338(file)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/code_edit.py:355(backend)
        1    0.000    0.000    0.000    0.000 {built-in method highlightedText}
        1    0.000    0.000    0.000    0.000 {built-in method setFlags}
        1    0.000    0.000    0.000    0.000 {built-in method stop}
        2    0.000    0.000    0.000    0.000 {built-in method setSpacing}
        1    0.000    0.000    0.000    0.000 {built-in method clear}
        1    0.000    0.000    0.000    0.000 {built-in method count}
        1    0.000    0.000    0.000    0.000 {built-in method setCenterOnScroll}
        1    0.000    0.000    0.000    0.000 {built-in method setContextMenuPolicy}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:719(create_module)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:719(find_spec)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:40(_relax_case)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
        2    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/code_completion.py:160(filter_mode)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/code_completion.py:234(case_sensitive)
        4    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/mode.py:98(on_state_changed)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:909(get_filename)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:424(has_location)


